"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"536995cba3a729239d204807";"FranceWebAsso La nouvelle société du savoir, l'apprentissage du partage des savoirs et des pouvoirs";"francewebasso-la-nouvelle-societe-du-savoir-l-apprentissage-du-partage-des-savoirs-et-des-pouvoirs";"";"https://www.data.gouv.fr/datasets/francewebasso-la-nouvelle-societe-du-savoir-l-apprentissage-du-partage-des-savoirs-et-des-pouvoirs";"";"";"poissy-web";"53698d83a3a729239d2032ed";"**Un partage d'intelligence, de créativité et de sagesse pour ré-enchanter le monde !
""Une véritable fenêtre sur le savoir permettant d'enrichir nos connaissances""**
**projet architectural majeur du 21ème siècle**
  **[![RESEAU DE PARTENAIRES PLURIDISCIPLINAIRES POUR OPTIMISER LES PERFORMANCES DES ENTREPRISES, ADMINISTRATIONS ET COLLECTIVITES EN FRANCE, EN EUROPE ET DANS LE MONDE](http://francewebe-globalnewscenter.20minutes-blogs.fr/media/00/01/651145023.jpg ""enter image title here"")](http://francewebeglobal.20minutes-blogs.fr/accueil)**
";"";"punctual";"Other (Open)";"2002-01-01";"2030-12-31";"";"";False;"2014-05-04T09:57:15.872000";"2015-10-26T23:38:17.463000";"aspects-positifs,bonheur,changement,collaboration,collectivites,connaissance,constructivisme,economie-sociale,entreprendre,internet,meilleurs-lendemains,optimisme,partage-des-valeurs,partager,projet,reperer,reseau,savoir,selectionner,societe,un-socle-commun,valeurs,vie-associative,vie-quotidienne";False;4;4;"pdf";"";"";"";"";"";"0.78";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";3612;946
"53699445a3a729239d2043de";"Agreste - Enquête sur les signes officiels de la qualité et de l’origine";"agreste-enquete-sur-les-signes-officiels-de-la-qualite-et-de-l-origine";"";"https://www.data.gouv.fr/datasets/agreste-enquete-sur-les-signes-officiels-de-la-qualite-et-de-l-origine";"Ministère de l'Agriculture, de l'agro-alimentaire et de la souveraineté alimentaire";"534fff8ca3a7292c64a77edf";"";"";"Nombre de gestionnaires, nombre de signes officiels gérés, production en quantité et en valeur, chiffre d’affaires, volumes, pourcentage des ventes par destination et par circuit de distribution ";"";"punctual";"Licence Ouverte / Open Licence";"2004-01-01";"2004-12-31";"fr:region";"France";False;"2014-05-02T09:52:31.393000";"2025-10-02T18:54:55.515000";"agroalimentaire,produits,signes-de-qualite";False;2;2;"url";"";"";"";"";"";"0.78";1;1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2822;347
"53699443a3a729239d2043da";"Agreste - Enquête sur les investissements dans l'industrie pour protéger l'environnement";"agreste-enquete-sur-les-investissements-dans-lindustrie-pour-proteger-lenvironnement";"Enquête Antipol";"https://www.data.gouv.fr/datasets/agreste-enquete-sur-les-investissements-dans-lindustrie-pour-proteger-lenvironnement";"Ministère de l'Agriculture, de l'agro-alimentaire et de la souveraineté alimentaire";"534fff8ca3a7292c64a77edf";"";"";"Objectifs : Actualiser la connaissance sur le montant et la nature des études, des investissements (tous les ans), et des dépenses courantes (tous les trois ans) pour protéger l'environnement. Dernière année disponible 2022.
\
Principaux sujets traités : Les investissements (matériels entièrement dédiés à la protection de l'environnement, achats d'équipements de production plus performants en matière environnementale...), les études (en vue d'un investissement ou réglementaires) et les dépenses courantes (collectées tous les 3 ans) destinées à protéger l'environnement.
";"";"punctual";"Licence Ouverte / Open Licence";"2008-01-01";"2008-12-31";"fr:region";"France";False;"2014-05-02T09:43:12.397000";"2025-12-16T15:34:38.089000";"dechets,industries-agroalimentaires,mode-de-traitement";False;1;0;"url";"";"";"";"";"";"0.89";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2158;394
"53699269a3a729239d203f07";"Densité des gynécologues et obstétriciens ";"densite-des-gynecologues-et-obstetriciens";"";"https://www.data.gouv.fr/datasets/densite-des-gynecologues-et-obstetriciens";"IRDES & ECOSANTE.FR : Institut de Recherche et Documentation en Economie de la Santé";"534fff83a3a7292c64a77e87";"";"";"Export : CSV, HTML et XLS
Source : [www.ecosante.fr](http://www.ecosante.fr/) Irdes d'après données Drees/Asip-Santé, répertoire partagé des professionnels de santé (RPPS)
";"";"annual";"Licence Ouverte / Open Licence";"2012-01-01";"2013-12-31";"fr:departement";"France";False;"2014-05-02T09:27:21.859000";"2016-02-18T07:36:13.310000";"asip-sante,densite,femme,gynecologue,obstetricien,rpps";False;2;2;"data,html";"";"";"";"";"";"0.78";0;0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";3652;560
"5cebfa8206e3e77ffdb31ef4";"Marseille - Élections municipales";"marseille-elections-municipales";"";"https://www.data.gouv.fr/datasets/marseille-elections-municipales";"Ville de Marseille";"534fffb8a3a7292c64a7814c";"";"";"Résultats détaillés des élections municipales depuis 2008, pour le territoire de la ville de Marseille. * Nombre de voix pour chaque candidat, par bureau de vote, canton, arrondissement, secteur et circonscription. * Nombre de votes par procuration par bureau de vote, canton, arrondissement, secteur et circonscription. Un bureau de vote appartient à un lieu de vote, lui-même inscrit dans un canton qui appartient à une circonscription. Attention : les lieux de votes peuvent varier d'une élection à l'autre, ainsi que le découpage des cantons et circonscriptions. [Archives des élections à Marseille]( http://mairie.marseille.fr/archives-des-%c3%a9lections-%c3%a0-marseille)";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2014-05-02T00:00:00";"2020-07-01T00:00:00";"election,elu,municipal,procuration,vote";"2024-09-07T00:19:01.608000";5;5;"zip,csv";"CKAN";"trouver.datasud.fr";"2014-05-02T00:00:00";"";"https://trouver.datasud.fr/dataset/marseille-elections-municipales";"0.44";0;0;0;0;0;0;0;2971;1766
"53699ef3a3a729239d205fed";"Répartition des médecins par catégorie";"repartition-des-medecins-par-categorie";"";"https://www.data.gouv.fr/datasets/repartition-des-medecins-par-categorie";"IRDES & ECOSANTE.FR : Institut de Recherche et Documentation en Economie de la Santé";"534fff83a3a7292c64a77e87";"";"";"Export : CSV, HTML et XLS  
Source : [www.ecosante.fr](http://www.ecosante.fr/) Irdes d'après données Drees/Asip-Santé, répertoire partagé des professionnels de santé (RPPS) ";"";"annual";"Licence Ouverte / Open Licence";"2012-01-01";"2015-12-31";"fr:departement";"France";False;"2014-04-29T07:57:05.357000";"2015-08-03T23:45:26.727000";"asip-sante,generaliste,rpps,specialiste";False;2;2;"data,html";"";"";"";"";"";"0.78";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";3474;589
"53699ef3a3a729239d205fee";"Répartition des médecins par sexe";"repartition-des-medecins-par-sexe";"";"https://www.data.gouv.fr/datasets/repartition-des-medecins-par-sexe";"IRDES & ECOSANTE.FR : Institut de Recherche et Documentation en Economie de la Santé";"534fff83a3a7292c64a77e87";"";"";"Export : CSV, HTML et XLS  
Source : [www.ecosante.fr](http://www.ecosante.fr/) Irdes d'après données Drees/Asip-Santé, répertoire partagé des professionnels de santé (RPPS) ";"";"annual";"Licence Ouverte / Open Licence";"2012-01-01";"2015-12-31";"fr:departement";"France";False;"2014-04-28T13:45:26.301000";"2015-12-27T23:34:19.542000";"femme,medecin,medecine-generale,pourcentage,sexe,specialiste";False;3;3;"data,html";"";"";"";"";"";"0.78";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";6734;1473
"5369978ba3a729239d204d06";"Jeux de données - Ville de Digne-les-Bains - CCAS";"jeux-de-donnees-ville-de-digne-les-bains-ccas-op";"";"https://www.data.gouv.fr/datasets/jeux-de-donnees-ville-de-digne-les-bains-ccas-op";"";"";"";"";"Les jeux de données publiés par Ville de Digne-les-Bains - CCAS, collectés par data.gouv.fr sur la plateforme Open PACA";"";"unknown";"Licence Ouverte / Open Licence";"";"";"";"";False;"2014-04-28T13:23:44.294000";"2015-07-10T23:33:01.849000";"liste-de-jeux-de-donnees";False;1;1;"csv";"";"";"";"";"";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1668;199
"5369978da3a729239d204d0d";"Jeux de données - Ville d'Istres";"jeux-de-donnees-ville-d-istres-op";"";"https://www.data.gouv.fr/datasets/jeux-de-donnees-ville-d-istres-op";"";"";"";"";"Les jeux de données publiés par Ville d'Istres, collectés par data.gouv.fr sur la plateforme Open PACA";"";"unknown";"Licence Ouverte / Open Licence";"";"";"";"";False;"2014-04-28T13:23:34.578000";"2014-11-05T01:34:50.362000";"liste-de-jeux-de-donnees";False;1;1;"csv";"";"";"";"";"";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1983;245
"59aea78ca3a72917daf3fc62";"Pluviométrie Cagnes-sur-Mer pour mars 2014";"pluviometrie-cagnes-sur-mer-pour-mars-2014";"";"https://www.data.gouv.fr/datasets/pluviometrie-cagnes-sur-mer-pour-mars-2014";"Métropole Nice Côte d'Azur";"59aea226c751df38f3f6834b";"";"";"Cumul des précipitations observées sur la commune de Cagnes sur Mer pour le mois de mars 2014 (pas de temps 4min). La localisation des pluviomètres est disponible dans ce jeu de données : http://opendata.nicecotedazur.org/data/dataset/cartographie-des-points-de-mesures-relatifs-a-l-assainissement";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2014-04-28T00:00:00";"2019-05-17T00:00:00";"cagnes-sur-mer,metrologie,pluie,pluviometrie";False;2;2;"csv";"CKAN";"opendata.nicecotedazur.org";"2014-04-28T00:00:00";"";"http://opendata.nicecotedazur.org/data/dataset/pluviometrie-cagnes-sur-mer-pour-mars-2014";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1674;531
"53699830a3a729239d204eb8";"Les élus municipaux de la Manche en 2014";"les-elus-municipaux-de-la-manche-en-2014";"";"https://www.data.gouv.fr/datasets/les-elus-municipaux-de-la-manche-en-2014";"";"";"l-egh";"53698d7da3a729239d2032bc";"Ce fichier contient la liste des élus municipaux du département de la Manche suite aux élections de 2014.
Il est issu de https://www.data.gouv.fr/fr/dataset/les-elus-municipaux, enrichi avec les mentions *maire* et *réelu maire*";"";"unknown";"Open Data Commons Open Database License (ODbL)";"";"";"fr:departement";"";False;"2014-04-27T21:20:04.530000";"2016-02-25T23:37:36.799000";"maire,manche,municipales";False;1;1;"csv";"";"";"";"";"";"0.67";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1663;2851
"53699924a3a729239d205175";"Liste des maires";"liste-des-maires";"";"https://www.data.gouv.fr/datasets/liste-des-maires";"Idées Libres";"534fff7da3a7292c64a77e26";"";"";"Liste des maires (36 628) au 17/06/2014. Conversion en CSV du [XLS de l'Intérieur](http://www.data.gouv.fr/dataset/liste-des-maires-au-17-juin-2014) avec mise en dates ISO 8601 et mise en codes INSEE.
La mention obligatoire d’attribution doit être « [Licence ODbL](http://www.ideeslibres.org/licence-odbl-1-0-fr/) © [IdeesLibres.org](http://www.IdeesLibres.org) 06/2014, [Ministère de l’Intérieur](https://www.data.gouv.fr/fr/organization/ministere-de-l-interieur) 06/2014 » avec les liens indiqués lors d’une publication en ligne.
";"";"punctual";"Open Data Commons Open Database License (ODbL)";"2014-06-17";"2014-06-17";"fr:commune";"France";False;"2014-04-27T10:42:26.457000";"2016-03-16T23:33:56.452000";"elections,maires,municipales";False;1;1;"csv";"";"";"";"";"";"1.00";3;3;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;5;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 1, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";37322;17224
"53699e60a3a729239d205e73";"Projections démographiques Europe Inde Chine Brésil Russie";"projections-demographiques-europe-inde-chine-bresil-russie";"";"https://www.data.gouv.fr/datasets/projections-demographiques-europe-inde-chine-bresil-russie";"";"";"patrick-fuchs";"53698d82a3a729239d2032e4";"Selon les Perspectives démographiques mondiales, révision de 2010 des Nations unies (ONU), la population mondiale a atteint 7,1 milliards d’habitants au 1er juillet 2012. L’Asie représentait la majeure partie de la population mondiale (un peu plus de 60 % en 2012), avec 4,25 milliards d’habitants, tandis que l’Afrique était le deuxième continent le plus peuplé, avec 1,07 milliard d’habitants, soit 15,2 % du total mondial. En comparaison, l’UE comptait 504 millions d’habitants en 2012, soit un peu plus de 7 % de la population mondiale. En 2012, les pays les plus peuplés au monde étaient la Chine (19,2 % de la population mondiale) et l’Inde (17,8 %), suivies d’assez loin par les États-Unis (4,5 %), l’Indonésie (3,5 %) et le Brésil (2,8 %).
Le tableau comporte les projections démographiques des principaux pays européens de 2020 à 2080.
Le tableau ""Eurostat"" a été modifié par [économie-politique](http://economiepolitique.org) afin d'obtenir une meilleure visibilité. En effet, le nombre d'habitants est exprimé en ""millions d'habitants"" et non en données unitaires.
En outre, des projections démographiques pour la Chine, l'Inde, le Brésil et la Russie ont été ajoutées pour les années 2030, 2040 et 2050.
";"";"punctual";"License Not Specified";"2012-01-01";"2080-12-31";"country";"";False;"2014-04-27T08:39:42.804000";"2016-03-15T11:35:25.399000";"";False;1;1;"htm";"";"";"";"";"";"1.00";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2451;119
"5369a0eaa3a729239d206497";"Statistiques viti-vinicoles - Relevés annuels des stocks et des récoltes depuis 2009";"statistiques-viti-vinicoles-releves-annuels-des-stocks-et-des-recoltes-depuis-2009";"";"https://www.data.gouv.fr/datasets/statistiques-viti-vinicoles-releves-annuels-des-stocks-et-des-recoltes-depuis-2009";"Ministères économiques et financiers";"534fff8ea3a7292c64a77f02";"";"";"Relevé par département de la récolte des vins et mouts incluant les données suivantes: superficie des vignes en production / AOC / Production et répartition : Vin blanc - Vin rouge - Vin rosé / Nombre de déclarations de récolte
Relevé des volumes des stocks de vins déclarés par les viticulteurs à l'expiration de la campagne de l'année incluant les données suivantes: répartition des stocks par AOP (appellation d'origine protégée), IGP (indication géographique protégée), VSIG (vins sans indication géographique). Volumes déclarés en stock au commerce par couleur et par catégorie.
Les statistiques mensuelles viti-vinicoles sont disponibles sur DataDouane, dans la rubrique viticulture (douane.gouv.fr/services/datadouane)";"";"";"Licence Ouverte / Open Licence version 2.0";"2009-01-01";"2018-12-31";"fr:departement";"France";False;"2018-12-13T21:01:57";"2018-12-13T21:01:57";"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,appellations-dorigine,consommation,douanes,industrie-et-services,productions,recoltes,statistiques,viti-vinicoles,viticulture";False;21;2;"vnd.ms-excel,json,csv";"DCAT";"data.economie.gouv.fr";"";"2018-12-13T21:01:57";"https://data.economie.gouv.fr/explore/dataset/statistiques-viti-vinicoles-releves-annuels-des-stocks-et-des-recoltes/";"0.78";3;3;5;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2;5;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 1, '2025-06': 0, '2025-07': 0, '2025-08': 0}";14958;9507
"53699925a3a729239d205177";"Liste des maires au 25 avril 2014";"liste-des-maires-au-25-avril-2014";"";"https://www.data.gouv.fr/datasets/liste-des-maires-au-25-avril-2014";"Ministère de l'intérieur";"534fff91a3a7292c64a77f53";"";"";"Liste des maires à la suite des élections municipales de mars 2014, établie au 25 avril 2014.
Certaines communes ne sont pas encore renseignées, la saisie des informations n'étant pas encore terminée.";"";"unknown";"Licence Ouverte / Open Licence";"2014-01-01";"2014-12-31";"fr:commune";"";False;"2014-04-25T15:50:17.579000";"2016-03-16T23:32:38.126000";"elus,maire,municipales";False;1;1;"xls";"";"";"";"";"";"0.67";2;2;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;7;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 1, '2025-06': 0, '2025-07': 0, '2025-08': 0}";11645;3747
"536992e4a3a729239d204041";"DGDDI - Marchés publics d'un montant supérieur à 20.000 euros hors taxes";"dgddi-marches-publics-d-un-montant-superieur-a-20-000-euros-hors-taxes";"";"https://www.data.gouv.fr/datasets/dgddi-marches-publics-d-un-montant-superieur-a-20-000-euros-hors-taxes";"Ministères économiques et financiers";"534fff8ea3a7292c64a77f02";"";"";"Depuis 2015, les données en open data sur les marchés publics de l'État, dont ceux de la douane, sont publiées par la direction des achats de l’État et accessibles à l'adresse [https://www.data.gouv.fr/fr/datasets/marches-publics-conclus-recenses-sur-la-plateforme-des-achats-de-letat/](https://www.data.gouv.fr/fr/datasets/marches-publics-conclus-recenses-sur-la-plateforme-des-achats-de-letat/)
Pour les années 2006 à 2014 : Marchés publics DGDDI pour les fournitures, les services et les travaux au sein des bureaux de la direction générale, des services déconcentrés et des services à compétence nationale.
Source DataDouane : [www.douane.gouv.fr/services/datadouane](http://www.douane.gouv.fr/services/datadouane)";"";"annual";"Licence Ouverte / Open Licence";"2006-01-01";"2014-12-31";"fr:region";"France";False;"2014-04-25T15:37:51.324000";"2018-04-26T15:12:25.482000";"datadouane,dgddi,douane,fournitures,marche-public,services,travaux";False;9;9;"ods,pdf";"";"";"";"";"";"0.78";1;1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";3261;1733
"536992e4a3a729239d204042";"DGDDI - Plafond autorisé d'emploi et Effectifs de référence";"dgddi-plafond-autorise-d-emploi-et-effectifs-de-reference";"";"https://www.data.gouv.fr/datasets/dgddi-plafond-autorise-d-emploi-et-effectifs-de-reference";"Ministères économiques et financiers";"534fff8ea3a7292c64a77f02";"";"";"DOUANE - La notion d'effectifs de référence constitue la cible à atteindre pour les effectifs d'un service dans une perspective de moyen terme. Le plafond autorisé d'emploi fixe le volume maximum d'emplois utilisable dans le cadre de l'année budgétaire.
**Source DataDouane**: [http://www.douane.gouv.fr/services/datadouane](http://www.douane.gouv.fr/services/datadouane)";"";"annual";"Licence Ouverte / Open Licence";"2012-01-01";"2015-12-31";"fr:region";"France";False;"2014-04-25T15:03:05.786000";"2018-04-13T14:56:00.581000";"datadouane,dgddi,douane,effectifs,emploi-public";False;4;4;"xls";"";"";"";"";"";"0.67";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";3566;1630
"5369a0b5a3a729239d20641b";"Statistiques par GHM";"statistiques-par-ghm";"";"https://www.data.gouv.fr/datasets/statistiques-par-ghm";"Agence Technique de l'information sur l'Hospitalisation (ATIH)";"534fff52a3a7292c64a77cd2";"";"";"Ce lien permet, via un formulaire, d’obtenir pour tout GHM un ensemble de tableaux statistiques. Le formulaire permet, au moyen de menus déroulants, de définir une requête selon les critères suivants : l’année de recueil, le cas échéant la catégorie d’établissement, ou encore une région administrative française si la catégorie d’établissement sélectionnée est soit l’ensemble, ex/sous DGF ou encore ex/sous OQN. Le numéro du GHM sélectionné est à inscrire directement en majuscules dans le cadre « choix du GHM » ou bien à sélectionner via le bouton « GHM » qui propose par CMD la liste des GHM définis pour l’année choisie.
Le premier tableau donne des caractéristiques synthétiques pour le GHM et l’année sélectionnés, le cas échéant restreints à sous groupe d’établissements ou une région administrative : 
- le nombre de séjours et séances 
- pour la durée de séjour (voir supra pour la durée de séjour des séances) ses moyenne, écart type, variance, coefficient de variation, mode et médiane, ses valeurs minimale et maximale, les 10ème et 95ème percentiles 
- le nombre de séjours et séances s’étant terminés par un décès, et la proportion par rapport à l’ensemble 
- pour l’âge des malades, la moyenne et l’écart type
- le nombre moyen de diagnostics associés, le nombre moyen d’actes médicaux différents codés par séjour et séance, le nombre d’acte étant décomposé en actes classant dans la classification des GHM applicable à l’année sélectionnée et non classant.
Suit la liste des diagnostics principaux présentée par ordre de fréquence décroissante, ordre alphabétique de code, et limitée aux 50 premiers. Cette liste présente pour chaque diagnostic son code CIM, libellé, le nombre de séjours pour ce GHM et année (+/- autres critères de sélection), la durée moyenne de ces séjours. S’il y a plus de 50 codes diagnostics principaux différents rencontrés, un lien figurant dans la dernière ligne du tableau permet de visualiser l’ensemble des codes diagnostics. La sélection de séjours pour un diagnostic principal est l’objet de la section 6 infra. Il est à noter que pour les deux premier mois de 2009, le diagnostic principal de résumés de séjours s'étant réroulés dans plus d'une unité médialce peut être différents de celui retenu par la fonction groupage lors du regroupage en version 11 de la classification en GHM, l'algorithme de sélection du diagnostic principal ayant été modifié par rapport à celui des versions précédentes de la classification en GHM. 
Sont présentées ensuite sur le même modèle la liste des diagnostics associés, des actes médicaux classant (dans la classification des GHM applicable à l’année sélectionnée) et non classant. Enfin, la distribution de la proportion relative des séjours en fonction de leur durée de séjour pour des valeurs comprises entre 0 et 70 jours et plus est présentée sous la forme d’un histogramme.
[accéder au formulaire](http://www.atih.sante.fr/statistiques-par-ghm-0)
Ce lien permet de récupérer les résultats de la requête au format EXCEL.
**Des fichiers plus détaillés seront disponibles en septembre 2014**
